ROUTE_ID,TRIP_ID,STOP_ID,time
BX38,GH_W5-Weekday-112600_BX26_111,104007,1451520150
M10,MV_W5-Weekday-110800_M10_23,401324,1451519991
M10,MV_W5-Weekday-110800_M10_23,401326,1451520102
M10,MV_W5-Weekday-110800_M10_23,401328,1451520214
M10,MV_W5-Weekday-110800_M10_23,401330,1451520356
B57,GA_W5-Weekday-108400_B57_614,304665,1451519979
B57,GA_W5-Weekday-108400_B57_614,304668,1451520113
B57,GA_W5-Weekday-108400_B57_614,304670,1451520317
B57,GA_W5-Weekday-108400_B57_614,301875,1451520324
Q4,JA_W5-Weekday-112200_MISC_471,500418,1451520003
Q4,JA_W5-Weekday-112200_MISC_471,500421,1451520137
Q4,JA_W5-Weekday-112200_MISC_471,500424,1451520197
Q4,JA_W5-Weekday-112200_MISC_471,500428,1451520408
Q4,JA_W5-Weekday-112200_MISC_471,500430,1451520453
M100,KB_W5-Weekday-111000_BX20_203,402520,1451520022
M100,KB_W5-Weekday-111000_BX20_203,402521,1451520113
M100,KB_W5-Weekday-111000_BX20_203,402523,1451520224
M100,KB_W5-Weekday-111000_BX20_203,402526,1451520389
BX15,WF_W5-Weekday-107600_BX15_19,101029,1451520053
BX15,WF_W5-Weekday-107600_BX15_19,101031,1451520277
B63,JG_W5-Weekday-105400_B35_71,305460,1451520021
B63,JG_W5-Weekday-105400_B35_71,308423,1451520114
B63,JG_W5-Weekday-105400_B35_71,307784,1451520246
B63,JG_W5-Weekday-105400_B35_71,306945,1451520400
BX21,WF_W5-Weekday-112800_BX36_151,102976,1451520114
M34A+,MQ_W5-Weekday-114100_SBS34_25,401858,1451520116
M34A+,MQ_W5-Weekday-114100_SBS34_25,403359,1451520268
M34A+,MQ_W5-Weekday-114100_SBS34_25,403216,1451520401
BX4A,GH_W5-Weekday-112400_BX44A_124,100246,1451520135
Q17,JA_W5-Weekday-111700_MISC_494,501332,1451520086
Q17,JA_W5-Weekday-111700_MISC_494,501333,1451520143
Q17,JA_W5-Weekday-111700_MISC_494,501335,1451520198
Q17,JA_W5-Weekday-111700_MISC_494,501337,1451520324
B44+,FB_W5-Weekday-112700_SB44_543,303376,1451520015
B44+,FB_W5-Weekday-112700_SB44_543,901278,1451520296
B6,UP_W5-Weekday-109600_B6_266,300630,1451519984
B6,UP_W5-Weekday-109600_B6_266,300635,1451520347
M60+,MQ_W5-Weekday-112800_SBS60_24,402656,1451520411
M31,MQ_W5-Weekday-113300_M31_19,403984,1451520186
B35,JG_W5-Weekday-109800_B35_46,302765,1451520013
B35,JG_W5-Weekday-109800_B35_46,302767,1451520170
B35,JG_W5-Weekday-109800_B35_46,307947,1451520392
Q27,QV_W5-Weekday-109800_MISC_271,501630,1451520022
Q27,QV_W5-Weekday-109800_MISC_271,501633,1451520142
Q27,QV_W5-Weekday-109800_MISC_271,501635,1451520205
Q27,QV_W5-Weekday-109800_MISC_271,500029,1451520332
B68,JG_W5-Weekday-109300_B68_137,305712,1451520089
B68,JG_W5-Weekday-109300_B68_137,305713,1451520134
B68,JG_W5-Weekday-109300_B68_137,301278,1451520235
B68,JG_W5-Weekday-109300_B68_137,305716,1451520423
S79+,YU_E5-Weekday-114400_MISC_157,306959,1451520328
BX5,GH_W5-Weekday-112400_BX12_17,100280,1451519986
BX5,GH_W5-Weekday-112400_BX12_17,100282,1451520120
BX5,GH_W5-Weekday-112400_BX12_17,100283,1451520204
BX5,GH_W5-Weekday-112400_BX12_17,103653,1451520373
X7,YU_E5-Weekday-103000_X109_57,200490,1451520007
X7,YU_E5-Weekday-103000_X109_57,203875,1451520118
B60,GA_W5-Weekday-107200_B60_716,302292,1451519991
X10,CA_E5-Weekday-106500_MISC_489,404226,1451520243
X10,CA_E5-Weekday-106500_MISC_489,404890,1451520392
B46,FB_W5-Weekday-108700_B46_56,303696,1451520096
B46,FB_W5-Weekday-108700_B46_56,303697,1451520183
B46,FB_W5-Weekday-108700_B46_56,303698,1451520217
B46,FB_W5-Weekday-108700_B46_56,303701,1451520362
B1,UP_W5-Weekday-110600_B1_29,300111,1451520011
B1,UP_W5-Weekday-110600_B1_29,307132,1451520156
B1,UP_W5-Weekday-110600_B1_29,300113,1451520232
B1,UP_W5-Weekday-110600_B1_29,300115,1451520305
X14,CA_E5-Weekday-102500_X14_309,202978,1451520007
X14,CA_E5-Weekday-102500_X14_309,201560,1451520126
X14,CA_E5-Weekday-102500_X14_309,201562,1451520221
X14,CA_E5-Weekday-102500_X14_309,200411,1451520321
BX34,GH_W5-Weekday-113300_BX34_109,102225,1451520055
BX34,GH_W5-Weekday-113300_BX34_109,102226,1451520115
BX34,GH_W5-Weekday-113300_BX34_109,102227,1451520287
BX34,GH_W5-Weekday-113300_BX34_109,103933,1451520392
M21,MQ_W5-Weekday-115000_M21_208,405352,1451520331
M21,MQ_W5-Weekday-115000_M21_208,405352,1451520331
M21,MQ_W5-Weekday-115000_M21_208,405352,1451520331
M21,MQ_W5-Weekday-115000_M21_208,823252,1451520333
BX41+,KB_W5-Weekday-112000_SBS41_515,102287,1451520009
BX41+,KB_W5-Weekday-112000_SBS41_515,102730,1451520211
BX41+,KB_W5-Weekday-112000_SBS41_515,102732,1451520251
Q24,EN_W5-Weekday-109400_Q24_417,504206,1451520025
Q24,EN_W5-Weekday-109400_Q24_417,504208,1451520098
Q24,EN_W5-Weekday-109400_Q24_417,504211,1451520216
Q24,EN_W5-Weekday-109400_Q24_417,503669,1451520349
M23,MQ_W5-Weekday-111400_M23_19,402157,1451520021
M23,MQ_W5-Weekday-111400_M23_19,404926,1451520134
M4,MV_W5-Weekday-107000_M4_153,400128,1451520006
M4,MV_W5-Weekday-107000_M4_153,403266,1451520196
B63,JG_W5-Weekday-110200_B63_125,305423,1451519992
B63,JG_W5-Weekday-110200_B63_125,305426,1451520124
B63,JG_W5-Weekday-110200_B63_125,305428,1451520277
B63,JG_W5-Weekday-110200_B63_125,308335,1451520382
M23,MQ_W5-Weekday-112600_M23_22,402130,1451520044
M23,MQ_W5-Weekday-112600_M23_22,402132,1451520348
B20,FP_W5-Weekday-113600_B20_20,503455,1451520189
B20,FP_W5-Weekday-113600_B20_20,504127,1451520408
Q85,JA_W5-Weekday-111600_MISC_467,500639,1451519983
Q85,JA_W5-Weekday-111600_MISC_467,500238,1451520109
Q85,JA_W5-Weekday-111600_MISC_467,500651,1451520246
Q85,JA_W5-Weekday-111600_MISC_467,503073,1451520365
B46,FB_W5-Weekday-112600_B46_107,306304,1451520016
B46,FB_W5-Weekday-112600_B46_107,303683,1451520134
B46,FB_W5-Weekday-112600_B46_107,303687,1451520363
M79,MQ_W5-Weekday-113600_M79_20,401024,1451520121
M79,MQ_W5-Weekday-113600_M79_20,404852,1451520124
M79,MQ_W5-Weekday-113600_M79_20,401867,1451520239
M79,MQ_W5-Weekday-113600_M79_20,401868,1451520321
B35,JG_W5-Weekday-109500_B35_49,302715,1451520273
BX22,GH_W5-Weekday-109900_BX22_25,101545,1451519993
BX22,GH_W5-Weekday-109900_BX22_25,101547,1451520147
BX22,GH_W5-Weekday-109900_BX22_25,101548,1451520290
BX22,GH_W5-Weekday-109900_BX22_25,103787,1451520354
B20,FP_W5-Weekday-110600_B20_14,301382,1451519978
BX15,WF_W5-Weekday-106000_BX15_37,104001,1451519988
B26,FP_W5-Weekday-110800_B26_31,302512,1451520058
B26,FP_W5-Weekday-110800_B26_31,302514,1451520124
B26,FP_W5-Weekday-110800_B26_31,302419,1451520229
B26,FP_W5-Weekday-110800_B26_31,302421,1451520375
Q30,JA_W5-Weekday-111000_MISC_464,505236,1451520071
Q30,JA_W5-Weekday-111000_MISC_464,501520,1451520114
Q30,JA_W5-Weekday-111000_MISC_464,504540,1451520200
Q30,JA_W5-Weekday-111000_MISC_464,503932,1451520407
B15,EN_W5-Weekday-111200_B15_134,301120,1451520030
B15,EN_W5-Weekday-111200_B15_134,301122,1451520178
B15,EN_W5-Weekday-111200_B15_134,301123,1451520278
B15,EN_W5-Weekday-111200_B15_134,301124,1451520449
M101,OH_W5-Weekday-110700_M101_123,401458,1451519999
M101,OH_W5-Weekday-110700_M101_123,402653,1451520289
S40,CA_E5-Weekday-114000_MISC_482,203677,1451520227
S40,CA_E5-Weekday-114000_MISC_482,202985,1451520359
M104,MV_W5-Weekday-111500_M104_23,403162,1451520107
M104,MV_W5-Weekday-111500_M104_23,403163,1451520129
M104,MV_W5-Weekday-111500_M104_23,403165,1451520307
M104,MV_W5-Weekday-111500_M104_23,403166,1451520328
BX19,WF_W5-Weekday-113300_BX19_38,403682,1451519997
BX19,WF_W5-Weekday-113300_BX19_38,403684,1451520122
BX19,WF_W5-Weekday-113300_BX19_38,403686,1451520402
M14A,MQ_W5-Weekday-111500_M14AD_45,401610,1451520234
M101,OH_W5-Weekday-113700_M101_91,404008,1451520015
M101,OH_W5-Weekday-113700_M101_91,402766,1451520101
M101,OH_W5-Weekday-113700_M101_91,402769,1451520252
M101,OH_W5-Weekday-113700_M101_91,402772,1451520369
M23,MQ_W5-Weekday-113400_M23_13,402144,1451520397
M116,MV_W5-Weekday-112900_M116_218,402003,1451520119
BX31,WF_W5-Weekday-110900_BX31_121,102090,1451520128
M100,KB_W5-Weekday-104400_M100_342,402660,1451520041
M100,KB_W5-Weekday-104400_M100_342,402661,1451520221
X17J,CH_E5-Weekday-106200_MISC_837,200443,1451520082
X17J,CH_E5-Weekday-106200_MISC_837,200444,1451520131
X17J,CH_E5-Weekday-106200_MISC_837,200446,1451520215
M60+,MQ_W5-Weekday-110700_SBS60_29,403676,1451520370
B60,GA_W5-Weekday-112000_Q59_914,305041,1451520001
B60,GA_W5-Weekday-112000_Q59_914,305042,1451520095
B60,GA_W5-Weekday-112000_Q59_914,308622,1451520220
B60,GA_W5-Weekday-112000_Q59_914,308424,1451520397
B68,JG_W5-Weekday-113100_B68_127,307942,1451519992
B68,JG_W5-Weekday-113100_B68_127,300124,1451520207
B68,JG_W5-Weekday-113100_B68_127,308542,1451520332
S61,YU_E5-Weekday-111100_MISC_170,200585,1451520022
S61,YU_E5-Weekday-111100_MISC_170,203710,1451520152
S61,YU_E5-Weekday-111100_MISC_170,201422,1451520201
S61,YU_E5-Weekday-111100_MISC_170,201357,1451520368
M10,MV_W5-Weekday-108800_M10_21,403826,1451520005
M10,MV_W5-Weekday-108800_M10_21,404825,1451520137
M10,MV_W5-Weekday-108800_M10_21,401286,1451520355
M10,MV_W5-Weekday-108800_M10_21,401287,1451520384
S94,YU_E5-Weekday-111000_MISC_148,202685,1451519985
S94,YU_E5-Weekday-111000_MISC_148,203693,1451520146
S94,YU_E5-Weekday-111000_MISC_148,200438,1451520278
S94,YU_E5-Weekday-111000_MISC_148,200440,1451520324
M3,MV_W5-Weekday-100000_M2_116,400423,1451520171
Q36,QV_W5-Weekday-112400_Q36_2,500022,1451520152
Q36,QV_W5-Weekday-112400_Q36_2,501924,1451520174
Q36,QV_W5-Weekday-112400_Q36_2,501925,1451520203
Q36,QV_W5-Weekday-112400_Q36_2,501928,1451520371
B69,JG_W5-Weekday-110800_B6769_17,305807,1451520061
B69,JG_W5-Weekday-110800_B6769_17,305808,1451520153
B69,JG_W5-Weekday-110800_B6769_17,305810,1451520214
B69,JG_W5-Weekday-110800_B6769_17,305811,1451520340
M1,OF_W5-Weekday-112200_M7_226,400098,1451520038
M1,OF_W5-Weekday-112200_M7_226,400099,1451520118
M1,OF_W5-Weekday-112200_M7_226,400102,1451520315
X17J,CH_E5-Weekday-100700_X1719_729,202914,1451520164
B64,UP_W5-Weekday-114500_B64_509,300071,1451520330
B25,EN_W5-Weekday-110800_B12_13,302424,1451520026
B25,EN_W5-Weekday-110800_B12_13,302426,1451520123
B25,EN_W5-Weekday-110800_B12_13,302427,1451520218
B25,EN_W5-Weekday-110800_B12_13,302430,1451520413
M31,MQ_W5-Weekday-108300_M31_11,403383,1451520395
Q17,JA_W5-Weekday-110400_MISC_532,501401,1451520000
Q17,JA_W5-Weekday-110400_MISC_532,501405,1451520144
Q17,JA_W5-Weekday-110400_MISC_532,501408,1451520223
Q17,JA_W5-Weekday-110400_MISC_532,501410,1451520309
Q85,JA_W5-Weekday-113600_MISC_510,504469,1451520124
S59,YU_E5-Weekday-111000_S59_12,203941,1451520008
S59,YU_E5-Weekday-111000_S59_12,200452,1451520215
M7,OF_W5-Weekday-110800_M7_229,400088,1451519980
M7,OF_W5-Weekday-110800_M7_229,404339,1451520113
M7,OF_W5-Weekday-110800_M7_229,404338,1451520203
M7,OF_W5-Weekday-110800_M7_229,401070,1451520423
BX12+,GH_W5-Weekday-113800_SBS12_233,404165,1451520247
Q16,CS_W5-Weekday-112000_Q16_1,501237,1451520047
Q16,CS_W5-Weekday-112000_Q16_1,501239,1451520112
Q16,CS_W5-Weekday-112000_Q16_1,501241,1451520194
Q16,CS_W5-Weekday-112000_Q16_1,501246,1451520336
BX34,GH_W5-Weekday-115000_BX16_10,102269,1451520447
BX34,GH_W5-Weekday-115000_BX16_10,102269,1451520447
BX34,GH_W5-Weekday-115000_BX16_10,102269,1451520447
BX34,GH_W5-Weekday-115000_BX16_10,102269,1451520447
BX34,GH_W5-Weekday-115000_BX16_10,102269,1451520447
BX21,WF_W5-Weekday-110800_BX21_35,103930,1451520049
BX21,WF_W5-Weekday-110800_BX21_35,101413,1451520177
BX21,WF_W5-Weekday-110800_BX21_35,101414,1451520200
BX21,WF_W5-Weekday-110800_BX21_35,101418,1451520321
Q85,JA_W5-Weekday-113100_MISC_458,500685,1451520118
Q85,JA_W5-Weekday-113100_MISC_458,500687,1451520146
Q85,JA_W5-Weekday-113100_MISC_458,500689,1451520235
Q85,JA_W5-Weekday-113100_MISC_458,504543,1451520305
X68,QV_W5-Weekday-107000_X68_5,500007,1451520043
X68,QV_W5-Weekday-107000_X68_5,500010,1451520146
X68,QV_W5-Weekday-107000_X68_5,500015,1451520316
X68,QV_W5-Weekday-107000_X68_5,500018,1451520406
B46,FB_W5-Weekday-109100_B46_69,303627,1451520053
B46,FB_W5-Weekday-109100_B46_69,303153,1451520220
B46,FB_W5-Weekday-109100_B46_69,303630,1451520287
M2,MV_W5-Weekday-109500_M2_142,400036,1451520003
M2,MV_W5-Weekday-109500_M2_142,404191,1451520117
M2,MV_W5-Weekday-109500_M2_142,400042,1451520227
M2,MV_W5-Weekday-109500_M2_142,400046,1451520351
Q2,QV_W5-Weekday-110400_MISC_284,500102,1451520020
Q2,QV_W5-Weekday-110400_MISC_284,500105,1451520122
Q2,QV_W5-Weekday-110400_MISC_284,503986,1451520212
Q20B,CS_W5-Weekday-106300_Q20_29,505041,1451520112
Q20B,CS_W5-Weekday-106300_Q20_29,505043,1451520138
Q20B,CS_W5-Weekday-106300_Q20_29,505095,1451520203
BX19,WF_W5-Weekday-107200_BX19_34,101329,1451520120
M1,OF_W5-Weekday-111000_M7_225,404081,1451520031
M1,OF_W5-Weekday-111000_M7_225,400117,1451520123
M1,OF_W5-Weekday-111000_M7_225,400119,1451520249
M1,OF_W5-Weekday-111000_M7_225,404303,1451520368
Q44+,CS_W5-Weekday-105600_SBS44_36,504981,1451520118
B64,UP_W5-Weekday-110100_B64_511,300060,1451520017
B64,UP_W5-Weekday-110100_B64_511,300062,1451520097
B64,UP_W5-Weekday-110100_B64_511,300063,1451520208
B64,UP_W5-Weekday-110100_B64_511,300065,1451520390
B15,EN_W5-Weekday-110000_B15_137,301037,1451520034
B15,EN_W5-Weekday-110000_B15_137,301039,1451520125
B15,EN_W5-Weekday-110000_B15_137,301041,1451520297
B15,EN_W5-Weekday-110000_B15_137,301043,1451520332
BX39,GH_W5-Weekday-110300_BX39_23,103305,1451520004
BX39,GH_W5-Weekday-110300_BX39_23,103672,1451520123
BX39,GH_W5-Weekday-110300_BX39_23,101545,1451520412
S62,YU_E5-Weekday-112600_S6292_11,200575,1451519981
S62,YU_E5-Weekday-112600_S6292_11,200580,1451520132
S62,YU_E5-Weekday-112600_S6292_11,200583,1451520236
S62,YU_E5-Weekday-112600_S6292_11,200585,1451520341
Q4,JA_W5-Weekday-111100_Q4_9,500391,1451520250
Q4,JA_W5-Weekday-111100_Q4_9,500392,1451520259
X15,MA_E5-Weekday-113000_X15_610,401797,1451520170
Q31,CS_W5-Weekday-113000_MISC_824,501850,1451520072
Q31,CS_W5-Weekday-113000_MISC_824,501055,1451520095
Q31,CS_W5-Weekday-113000_MISC_824,501057,1451520235
Q31,CS_W5-Weekday-113000_MISC_824,501058,1451520360
Q58,FP_W5-Weekday-110200_Q58_263,503514,1451519978
Q58,FP_W5-Weekday-110200_Q58_263,503517,1451520107
Q58,FP_W5-Weekday-110200_Q58_263,503518,1451520199
Q58,FP_W5-Weekday-110200_Q58_263,503520,1451520350
BX41,KB_W5-Weekday-110600_BX41_25,102740,1451520103
BX41,KB_W5-Weekday-110600_BX41_25,102742,1451520292
BX12,GH_W5-Weekday-111000_BX12_24,100318,1451520063
BX12,GH_W5-Weekday-111000_BX12_24,100319,1451520174
Q56,EN_W5-Weekday-111000_Q56_515,503420,1451519987
Q56,EN_W5-Weekday-111000_Q56_515,503423,1451520192
Q56,EN_W5-Weekday-111000_Q56_515,503424,1451520280
Q56,EN_W5-Weekday-111000_Q56_515,503426,1451520320
M15+,OF_W5-Weekday-112700_SBS15_459,903103,1451519981
M15+,OF_W5-Weekday-112700_SBS15_459,405307,1451520246
X7,YU_E5-Weekday-102000_X109_52,201126,1451520045
X7,YU_E5-Weekday-102000_X109_52,201128,1451520133
X7,YU_E5-Weekday-102000_X109_52,805021,1451520212
X7,YU_E5-Weekday-102000_X109_52,201137,1451520344
B82,EN_W5-Weekday-113600_B82_162,304087,1451520014
B82,EN_W5-Weekday-113600_B82_162,306950,1451520122
B82,EN_W5-Weekday-113600_B82_162,304092,1451520218
B82,EN_W5-Weekday-113600_B82_162,306944,1451520318
Q1,QV_W5-Weekday-114000_MISC_211,500002,1451520183
Q2,QV_W5-Weekday-112200_MISC_224,500102,1451520024
Q2,QV_W5-Weekday-112200_MISC_224,500105,1451520128
Q2,QV_W5-Weekday-112200_MISC_224,503986,1451520226
Q2,QV_W5-Weekday-112200_MISC_224,500110,1451520407
M101,OH_W5-Weekday-104500_M101_83,402854,1451520312
B6,UP_W5-Weekday-113200_B6_270,306859,1451520147
B41,FB_W5-Weekday-110500_B41_82,306273,1451520047
B41,FB_W5-Weekday-110500_B41_82,303222,1451520153
B41,FB_W5-Weekday-110500_B41_82,303224,1451520423
M15+,OF_W5-Weekday-106100_SBS15_457,405307,1451519998
M15+,OF_W5-Weekday-106100_SBS15_457,401756,1451520258
M10,MV_W5-Weekday-112400_M10_17,401259,1451520048
M10,MV_W5-Weekday-112400_M10_17,401261,1451520240
Q85,JA_W5-Weekday-111100_MISC_500,500649,1451520084
Q85,JA_W5-Weekday-111100_MISC_500,500651,1451520143
Q85,JA_W5-Weekday-111100_MISC_500,503073,1451520359
Q58,FP_W5-Weekday-104400_Q58_253,503497,1451520011
B38,FP_W5-Weekday-108600_B38_123,504231,1451519989
B38,FP_W5-Weekday-108600_B38_123,504234,1451520188
B38,FP_W5-Weekday-108600_B38_123,504236,1451520215
B38,FP_W5-Weekday-108600_B38_123,504238,1451520315
BX28,GH_W5-Weekday-112500_BX238_21,100018,1451520122
BX28,GH_W5-Weekday-112500_BX238_21,103913,1451520122
B38,FP_W5-Weekday-110900_B38_129,306466,1451519995
B38,FP_W5-Weekday-110900_B38_129,303086,1451520155
B38,FP_W5-Weekday-110900_B38_129,303088,1451520300
M103,OH_W5-Weekday-110500_M101_121,403421,1451520031
M103,OH_W5-Weekday-110500_M101_121,403422,1451520156
M103,OH_W5-Weekday-110500_M101_121,803158,1451520395
B49,FB_W5-Weekday-110700_B49_26,303983,1451520097
B49,FB_W5-Weekday-110700_B49_26,303984,1451520183
B49,FB_W5-Weekday-110700_B49_26,303985,1451520386
B46,FB_W5-Weekday-114300_B46_71,300163,1451520389
Q56,EN_W5-Weekday-112200_Q56_516,504535,1451519984
Q56,EN_W5-Weekday-112200_Q56_516,503932,1451520167
B41,FB_W5-Weekday-111100_B41_47,303307,1451520011
B41,FB_W5-Weekday-111100_B41_47,308369,1451520376
B44+,FB_W5-Weekday-108200_SB44_531,303495,1451520254
BX24,GH_W5-Weekday-114000_BX5_323,104070,1451520232
BX24,GH_W5-Weekday-114000_BX5_323,100973,1451520308
B9,JG_W5-Weekday-111100_B9_26,308239,1451520171
B9,JG_W5-Weekday-111100_B9_26,308240,1451520229
B9,JG_W5-Weekday-111100_B9_26,300926,1451520382
M35,OF_W5-Weekday-112800_M7_222,404352,1451520133
M35,OF_W5-Weekday-112800_M7_222,404354,1451520206
S89,YU_E5-Weekday-110700_S89_4,200460,1451520414
M11,MV_W5-Weekday-100500_M11_320,401446,1451519983
M11,MV_W5-Weekday-100500_M11_320,403757,1451520123
M11,MV_W5-Weekday-100500_M11_320,404011,1451520219
M11,MV_W5-Weekday-100500_M11_320,404013,1451520329
X4,YU_E5-Weekday-111500_X109_118,905051,1451520408
M15+,OF_W5-Weekday-107000_SBS15_464,401727,1451520381
BX2,KB_W5-Weekday-111800_BX2_229,104061,1451520144
Q13,CS_W5-Weekday-110800_Q13_4,501026,1451520017
Q13,CS_W5-Weekday-110800_Q13_4,501030,1451520104
Q13,CS_W5-Weekday-110800_Q13_4,504429,1451520223
B35,JG_W5-Weekday-105900_B35_57,307993,1451520213
B35,JG_W5-Weekday-105900_B35_57,307993,1451520213
Q17,JA_W5-Weekday-110000_MISC_460,501403,1451520040
Q17,JA_W5-Weekday-110000_MISC_460,501408,1451520360
X17A,CH_E5-Weekday-110100_MISC_854,200444,1451519992
X17A,CH_E5-Weekday-110100_MISC_854,200447,1451520114
X17A,CH_E5-Weekday-110100_MISC_854,200452,1451520265
X17A,CH_E5-Weekday-110100_MISC_854,203818,1451520303
BX19,WF_W5-Weekday-112700_BX19_33,101356,1451520004
BX19,WF_W5-Weekday-112700_BX19_33,103612,1451520042
BX19,WF_W5-Weekday-112700_BX19_33,101352,1451520146
BX19,WF_W5-Weekday-112700_BX19_33,101353,1451520255
BX19,WF_W5-Weekday-112700_BX19_33,101355,1451520321
Q36,QV_W5-Weekday-113400_MISC_273,500004,1451520013
Q36,QV_W5-Weekday-113400_MISC_273,503571,1451520114
Q36,QV_W5-Weekday-113400_MISC_273,501908,1451520202
Q36,QV_W5-Weekday-113400_MISC_273,505096,1451520348
Q44+,CS_W5-Weekday-108300_SBS44_44,804024,1451519983
Q44+,CS_W5-Weekday-108300_SBS44_44,103767,1451520348
M57,MQ_W5-Weekday-110000_M57_20,404121,1451520003
M57,MQ_W5-Weekday-110000_M57_20,405353,1451520151
M57,MQ_W5-Weekday-110000_M57_20,405153,1451520241
M57,MQ_W5-Weekday-110000_M57_20,403076,1451520373
S96,CA_E5-Weekday-111000_MISC_531,200317,1451520010
S96,CA_E5-Weekday-111000_MISC_531,200318,1451520167
S96,CA_E5-Weekday-111000_MISC_531,200320,1451520236
S96,CA_E5-Weekday-111000_MISC_531,200322,1451520334
B43,JG_W5-Weekday-109900_B43_119,303737,1451520044
B43,JG_W5-Weekday-109900_B43_119,304663,1451520185
B43,JG_W5-Weekday-109900_B43_119,307354,1451520342
B4,JG_W5-Weekday-108500_B4_11,300332,1451519999
B4,JG_W5-Weekday-108500_B4_11,308281,1451520104
B4,JG_W5-Weekday-108500_B4_11,300334,1451520285
B4,JG_W5-Weekday-108500_B4_11,300335,1451520320
Q30,JA_W5-Weekday-109100_Q30_5,502145,1451520258
BX9,KB_W5-Weekday-113500_BX9_41,100558,1451520080
BX9,KB_W5-Weekday-113500_BX9_41,100559,1451520357
BX9,KB_W5-Weekday-113500_BX9_41,100560,1451520395
BX35,WF_W5-Weekday-110300_BX35_237,102294,1451519994
BX35,WF_W5-Weekday-110300_BX35_237,102296,1451520117
BX35,WF_W5-Weekday-110300_BX35_237,104288,1451520385
B63,JG_W5-Weekday-107800_B63_129,305447,1451519998
BX9,KB_W5-Weekday-112800_BX9_46,100564,1451520110
Q28,CS_W5-Weekday-114100_MISC_810,504487,1451520435
Q28,CS_W5-Weekday-114100_MISC_810,504487,1451520435
B8,JG_W5-Weekday-107400_B8_26,300826,1451520036
B8,JG_W5-Weekday-107400_B8_26,300827,1451520129
B8,JG_W5-Weekday-107400_B8_26,300828,1451520221
S48,CA_E5-Weekday-112600_MISC_532,203709,1451519989
S48,CA_E5-Weekday-112600_MISC_532,202936,1451520132
S48,CA_E5-Weekday-112600_MISC_532,201547,1451520237
S48,CA_E5-Weekday-112600_MISC_532,201548,1451520302
S48,CA_E5-Weekday-112600_MISC_532,201549,1451520426
M1,OF_W5-Weekday-105000_M7_219,400333,1451519995
M1,OF_W5-Weekday-105000_M7_219,400335,1451520125
Q1,QV_W5-Weekday-111900_MISC_289,501414,1451520002
Q1,QV_W5-Weekday-111900_MISC_289,501419,1451520140
S52,CA_E5-Weekday-112500_S4252_310,200297,1451520181
BX41,KB_W5-Weekday-113600_BX41_18,102795,1451520005
BX41,KB_W5-Weekday-113600_BX41_18,102796,1451520191
BX41,KB_W5-Weekday-113600_BX41_18,102798,1451520268
BX41,KB_W5-Weekday-113600_BX41_18,102946,1451520366
M86+,OH_W5-Weekday-111100_SBS86_327,403383,1451520213
M86+,OH_W5-Weekday-111100_SBS86_327,403383,1451520213
M86+,OH_W5-Weekday-111100_SBS86_327,403383,1451520213
X28,UP_W5-Weekday-110500_X2838_812,404185,1451520006
X28,UP_W5-Weekday-110500_X2838_812,404186,1451520237
B6,UP_W5-Weekday-112900_B6_263,308044,1451520363
Q5,JA_W5-Weekday-112500_MISC_461,500543,1451520162
B44,FB_W5-Weekday-110300_B44_37,303369,1451519978
B44,FB_W5-Weekday-110300_B44_37,307127,1451520122
B44,FB_W5-Weekday-110300_B44_37,303374,1451520220
B44,FB_W5-Weekday-110300_B44_37,303375,1451520334
B16,JG_W5-Weekday-108000_B16_13,301709,1451520002
B16,JG_W5-Weekday-108000_B16_13,301710,1451520120
B16,JG_W5-Weekday-108000_B16_13,307515,1451520228
B16,JG_W5-Weekday-108000_B16_13,301716,1451520329
S57,YU_E5-Weekday-111000_MISC_155,203538,1451520159
S57,YU_E5-Weekday-111000_MISC_155,203406,1451520202
S57,YU_E5-Weekday-111000_MISC_155,201480,1451520209
S57,YU_E5-Weekday-111000_MISC_155,203167,1451520331
B69,JG_W5-Weekday-113800_B6769_20,306549,1451520219
B69,JG_W5-Weekday-113800_B6769_20,306551,1451520364
S44,YU_E5-Weekday-114000_MISC_171,202618,1451520004
S44,YU_E5-Weekday-114000_MISC_171,202845,1451520324
M101,OH_W5-Weekday-108000_M101_137,405181,1451520070
B25,EN_W5-Weekday-108400_B25_222,306533,1451520027
B25,EN_W5-Weekday-108400_B25_222,302437,1451520114
M72,MQ_W5-Weekday-111500_M72_116,402293,1451520008
M72,MQ_W5-Weekday-111500_M72_116,803058,1451520450
Q4,JA_W5-Weekday-111000_Q4_5,503622,1451520000
Q55,FP_W5-Weekday-110700_Q55_315,504337,1451520166
B4,JG_W5-Weekday-111500_B4_17,300306,1451519991
B4,JG_W5-Weekday-111500_B4_17,300308,1451520131
B4,JG_W5-Weekday-111500_B4_17,300311,1451520243
B46,FB_W5-Weekday-111300_B46_79,307728,1451520107
B46,FB_W5-Weekday-111300_B46_79,303672,1451520132
M5,MV_W5-Weekday-105600_M5_253,400662,1451520054
M5,MV_W5-Weekday-105600_M5_253,404011,1451520230
X64,QV_W5-Weekday-108000_X64_5,500230,1451520406
Q4,JA_W5-Weekday-112100_Q4_8,500386,1451520179
S52,CA_E5-Weekday-114000_MISC_465,200176,1451520423
S52,CA_E5-Weekday-114000_MISC_465,200176,1451520423
B43,JG_W5-Weekday-111100_B43_128,303731,1451520024
