B68,40.57782,-73.960466,2015-12-30T19:03:32.000,395,JG_W5-Weekday-113100_B68_127,2015-12-30,B680018,308542,84.27,2620.71,approaching
M15,40.710611,-73.99209,2015-12-30T19:03:11.000,5830,OH_W5-Weekday-104200_M15_26,2015-12-30,M150372,904920,35.41,11875.39,approaching
BX40,40.8537,-73.907038,2015-12-30T19:03:21.130,4785,GH_W5-Weekday-113500_BX402_49,2015-12-30,BX400072,102547,10.21,1690.86,at stop
B35,40.653586,-73.918721,2015-12-30T19:03:31.000,346,JG_W5-Weekday-109400_B35_62,2015-12-30,B350142,302721,95.84,5505.95,approaching
BX9,40.886352,-73.899944,2015-12-30T19:03:35.518,5579,KB_W5-Weekday-109000_BX9_37,2015-12-30,BX090098,100586,9.98,7729.62,at stop
BX30,40.869267,-73.824216,2015-12-30T19:03:37.283,4425,GH_W5-Weekday-113700_BX30_227,2015-12-30,BX300081,103279,143.79,1646.0,approaching
B14,40.669031,-73.931464,2015-12-30T19:03:22.000,6827,EN_W5-Weekday-110000_B14_8,2015-12-30,B140040,301601,191.16,8253.93,< 1 stop away
M1,40.791515,-73.951033,2015-12-30T19:03:12.584,3829,OF_W5-Weekday-107200_M35_304,2015-12-30,M010143,400044,86.66,7826.09,approaching
S46,40.632545,-74.15802,2015-12-30T19:03:40.031,7026,CA_E5-Weekday-111200_MISC_526,2015-12-30,S460192,200333,108.47,9180.0,approaching
B44+,40.633356,-73.947703,2015-12-30T19:03:21.000,5360,FB_W5-Weekday-111000_SB44_538,2015-12-30,SB44C0038,306906,186.02,7585.98,< 1 stop away
B54,40.696904,-73.935925,2015-12-30T19:03:16.000,3972,FP_W5-Weekday-112800_B54_219,2015-12-30,B540063,307320,3.1,2238.95,at stop
M7,40.788543,-73.974388,2015-12-30T19:03:36.000,6760,OF_W5-Weekday-106500_M7_239,2015-12-30,M070086,404320,125.32,6698.87,approaching
M9,40.718803,-73.988076,2015-12-30T19:03:39.000,5216,MQ_W5-Weekday-112000_M9_121,2015-12-30,M090098,403732,20.34,3911.74,at stop
B9,40.614549,-73.969311,2015-12-30T19:03:38.000,482,JG_W5-Weekday-110300_B9_23,2015-12-30,B9C0037,307510,2.53,5490.58,at stop
Q84,40.701549,-73.802808,2015-12-30T19:03:25.000,8062,JA_W5-Weekday-114000_MISC_472,2015-12-30,Q840060,904083,12.17,365.28,at stop
X5,40.605842,-74.047139,2015-12-30T19:03:14.000,2540,YU_E5-Weekday-107600_X109_72,2015-12-30,X50192,905051,2601.07,27085.53,1.6 miles away
X14,40.62695,-74.125098,2015-12-30T19:03:39.644,2212,CA_E5-Weekday-104500_X14_308,2015-12-30,X140123,202978,0.0,34870.28,at stop
Q85,40.663585,-73.724872,2015-12-30T19:03:18.000,5169,JA_W5-Weekday-114000_Q85_11,2015-12-30,Q851135,503959,663.79,940.23,< 1 stop away
B82,40.605934,-73.966179,2015-12-30T19:03:10.000,4939,EN_W5-Weekday-110600_B82_157,2015-12-30,B820202,300476,38.65,11742.7,approaching
M15+,40.774664,-73.954087,2015-12-30T19:03:25.719,1244,OF_W5-Weekday-111300_SBS15_458,2015-12-30,SBS150091,401756,208.19,3919.63,< 1 stop away
BX7,40.876008,-73.907898,2015-12-30T19:03:35.649,4347,KB_W5-Weekday-111200_BX7_22,2015-12-30,BX070125,100484,40.84,4512.43,approaching
Q58,40.709585,-73.898837,2015-12-30T19:03:40.000,6543,FP_W5-Weekday-113100_Q58_260,2015-12-30,Q58C0055,505251,316.47,2350.44,< 1 stop away
B9,40.633301,-74.005927,2015-12-30T19:03:29.000,411,JG_W5-Weekday-112500_B9_20,2015-12-30,B9C0041,307071,72.2,3614.45,approaching
B60,40.650543,-73.891836,2015-12-30T19:03:11.000,7251,GA_W5-Weekday-105200_B60_722,2015-12-30,B600131,901076,33.76,12941.9,approaching
B31,40.587024,-73.918623,2015-12-30T19:03:10.257,7360,FB_W5-Weekday-114500_B2_6,2015-12-30,B310040,302598,0.0,0.0,at stop
Q85,40.704018,-73.791097,2015-12-30T19:03:30.000,8796,JA_W5-Weekday-109900_MISC_481,2015-12-30,Q851136,503622,294.47,9858.51,< 1 stop away
BX3,40.882211,-73.898262,2015-12-30T19:03:32.012,4386,KB_W5-Weekday-110800_BX13_216,2015-12-30,BX030071,100171,97.58,6694.63,approaching
M101,40.807989,-73.946025,2015-12-30T19:03:18.000,5254,OH_W5-Weekday-110100_M101_125,2015-12-30,M1010346,402659,99.26,6738.37,approaching
S91,40.642884,-74.074162,2015-12-30T19:03:25.798,6217,YU_E5-Weekday-114000_MISC_173,2015-12-30,S910030,200176,237.48,301.67,< 1 stop away
B36,40.588382,-73.950536,2015-12-30T19:03:17.000,4864,UP_W5-Weekday-110000_B36_421,2015-12-30,B360132,300338,33.24,7335.71,approaching
BX36,40.839562,-73.882886,2015-12-30T19:03:21.728,7801,WF_W5-Weekday-109100_BX36_162,2015-12-30,BX360214,101453,65.28,7567.81,approaching
B7,40.644614,-73.92495,2015-12-30T19:03:12.000,6536,FP_W5-Weekday-110400_B7_18,2015-12-30,B7C0052,300693,213.12,5891.22,< 1 stop away
Q5,40.677199,-73.743822,2015-12-30T19:03:36.000,8078,JA_W5-Weekday-110500_MISC_447,2015-12-30,Q050140,500556,22.06,6408.84,at stop
X17J,40.642199,-74.207861,2015-12-30T19:03:37.000,2572,CH_E5-Weekday-107000_X1719_746,2015-12-30,X17J0047,203927,5102.6,37657.09,3.2 miles away
M66,40.771093,-73.976665,2015-12-30T19:03:16.000,5231,MQ_W5-Weekday-112400_M66_7,2015-12-30,M660023,403510,268.46,2259.84,< 1 stop away
BX12+,40.857639,-73.848624,2015-12-30T19:03:29.000,5324,GH_W5-Weekday-113800_SBS12_233,2015-12-30,SBS120131,100317,397.23,7228.17,< 1 stop away
BX35,40.84381,-73.922976,2015-12-30T19:03:31.948,294,WF_W5-Weekday-113000_BX35_234,2015-12-30,BX350051,103924,5.42,1516.24,at stop
B13,40.672017,-73.871114,2015-12-30T19:03:35.000,9677,GA_W5-Weekday-112200_B13_19,2015-12-30,B130138,301550,104.65,5316.48,approaching
M101,40.819755,-73.951612,2015-12-30T19:03:11.728,5709,OH_W5-Weekday-104100_M101_134,2015-12-30,M1010341,402518,167.57,12460.53,< 1 stop away
B12,40.674514,-73.905722,2015-12-30T19:03:16.000,7091,EN_W5-Weekday-108400_B12_11,2015-12-30,B120101,301343,117.47,6158.4,approaching
B70,40.609412,-74.024217,2015-12-30T19:03:20.000,369,JG_W5-Weekday-109300_B70_207,2015-12-30,B700051,801020,40.89,7533.68,approaching
B9,40.636481,-74.03457,2015-12-30T19:03:34.000,672,JG_W5-Weekday-103900_B9_27,2015-12-30,B9C0037,901297,247.51,12919.22,< 1 stop away
Q58,40.730618,-73.886251,2015-12-30T19:03:35.000,3977,FP_W5-Weekday-112100_Q58_239,2015-12-30,Q58C0055,502992,1008.96,6195.68,0.6 miles away
M23,40.740472,-73.987041,2015-12-30T19:03:19.000,5897,MQ_W5-Weekday-112600_M23_22,2015-12-30,M230034,402132,110.64,2505.5,approaching
BX6,40.814796,-73.886105,2015-12-30T19:03:16.288,280,WF_W5-Weekday-114100_BX6_45,2015-12-30,BX060135,100415,7.45,1183.85,at stop
M9,40.738044,-73.980787,2015-12-30T19:03:36.000,6731,MQ_W5-Weekday-113500_M9_122,2015-12-30,M090097,401832,60.2,872.8,approaching
B42,40.633131,-73.888816,2015-12-30T19:03:10.000,4812,EN_W5-Weekday-114200_B42_13,2015-12-30,B420026,303356,75.45,347.1,approaching
Q26,40.760127,-73.827889,2015-12-30T19:03:21.000,4194,CS_W5-Weekday-114700_MISC_847,2015-12-30,Q260095,504994,42.73,393.04,approaching
B9,40.637538,-74.021849,2015-12-30T19:03:28.000,477,JG_W5-Weekday-107900_B9_21,2015-12-30,B9C0037,308248,194.05,11348.54,< 1 stop away
M102,40.786035,-73.950805,2015-12-30T19:03:30.872,5711,OH_W5-Weekday-110500_M101_102,2015-12-30,M1020123,403418,109.35,4937.94,approaching
Q84,40.702526,-73.799654,2015-12-30T19:03:20.000,5136,JA_W5-Weekday-111000_MISC_525,2015-12-30,Q840061,503172,3.95,8308.67,at stop
BX30,40.878526,-73.871018,2015-12-30T19:03:34.163,8318,GH_W5-Weekday-112300_BX30_223,2015-12-30,BX300080,104007,25.54,1574.16,at stop
S40,40.637667,-74.124071,2015-12-30T19:02:19.468,7003,CA_E5-Weekday-112600_MISC_471,2015-12-30,S400048,200069,232.34,5237.41,< 1 stop away
BX31,40.900162,-73.867672,2015-12-30T19:03:33.093,7661,WF_W5-Weekday-113900_BX31_122,2015-12-30,BX310016,102247,15.17,311.04,at stop
S96,40.621759,-74.168342,2015-12-30T19:03:33.883,8220,CA_E5-Weekday-111100_MISC_507,2015-12-30,S960067,203383,12.56,11099.3,at stop
BX42,40.828108,-73.823809,2015-12-30T19:03:11.293,1214,GH_W5-Weekday-106900_BX402_43,2015-12-30,BX420082,102590,19.49,10305.01,at stop
BX2,40.834799,-73.917193,2015-12-30T19:03:23.150,5689,KB_W5-Weekday-111800_BX2_217,2015-12-30,BX020025,100029,0.0,4229.27,at stop
Q26,40.759473,-73.830425,2015-12-30T19:03:26.200,7436,CS_W5-Weekday-113700_Q26_2,2015-12-30,Q260095,504994,269.23,393.04,< 1 stop away
BX10,40.882014,-73.916223,2015-12-30T19:03:18.104,4369,KB_W5-Weekday-110500_BX10_33,2015-12-30,BX100105,100678,306.66,8334.36,< 1 stop away
Q36,40.74584,-73.718523,2015-12-30T19:03:10.000,6448,QV_W5-Weekday-112900_MISC_233,2015-12-30,Q360148,500981,13.67,4076.39,at stop
M102,40.791974,-73.944379,2015-12-30T19:03:22.000,5261,OH_W5-Weekday-107300_M101_153,2015-12-30,M1020120,402704,230.13,8170.33,< 1 stop away
X22A,40.762994,-74.022687,2015-12-30T19:03:34.000,2922,CH_E5-Weekday-106500_X22_711,2015-12-30,X22A0025,905063,25784.43,32343.79,16.0 miles away
M9,40.719869,-73.987524,2015-12-30T19:03:16.107,3817,MQ_W5-Weekday-112000_M9_116,2015-12-30,M090097,403319,37.2,3967.52,approaching
BX35,40.831196,-73.906266,2015-12-30T19:03:23.863,7816,WF_W5-Weekday-112200_BX35_236,2015-12-30,BX350052,102316,0.0,1901.95,at stop
M14D,40.742963,-74.008017,2015-12-30T19:03:24.000,5280,MQ_W5-Weekday-110600_M14AD_62,2015-12-30,M14D0027,405157,74.27,4951.54,approaching
X14,40.616097,-74.103266,2015-12-30T19:03:22.000,2645,CA_E5-Weekday-105700_X14_306,2015-12-30,X140123,200713,57.84,31957.03,approaching
X10,40.755834,-73.97917,2015-12-30T19:03:20.000,2658,CA_E5-Weekday-111000_X1011_317,2015-12-30,X100224,404204,1.49,1508.01,at stop
Q15A,40.759223,-73.832078,2015-12-30T19:03:24.000,6884,CS_W5-Weekday-111100_Q15_3,2015-12-30,Q15A0025,503728,394.82,347.69,< 1 stop away
B82,40.645765,-73.902005,2015-12-30T19:03:29.000,6837,EN_W5-Weekday-112600_B82_161,2015-12-30,B820202,901022,53.68,3624.4,approaching
BX6,40.82097,-73.892512,2015-12-30T19:03:34.228,7722,WF_W5-Weekday-113300_BX6_40,2015-12-30,BX060135,100421,63.48,2155.62,approaching
M72,40.767682,-73.955711,2015-12-30T19:03:17.000,9396,MQ_W5-Weekday-111500_M72_116,2015-12-30,M720042,803058,154.63,4651.42,< 1 stop away
BX11,40.839585,-73.904816,2015-12-30T19:03:29.317,7763,WF_W5-Weekday-112900_BX11_27,2015-12-30,BX110051,100766,34.6,3230.87,approaching
S76,40.600324,-74.091576,2015-12-30T19:03:36.573,6331,CA_E5-Weekday-111700_MISC_481,2015-12-30,S760058,201606,188.61,9127.01,< 1 stop away
X8,40.576931,-74.103279,2015-12-30T19:03:10.000,2592,YU_E5-Weekday-108500_X109_97,2015-12-30,X80169,201117,99.95,25731.75,approaching
S40,40.632511,-74.166317,2015-12-30T19:03:15.728,7035,CA_E5-Weekday-111000_MISC_509,2015-12-30,S400049,203087,68.03,9884.07,approaching
BX35,40.846832,-73.928146,2015-12-30T19:03:33.042,7775,WF_W5-Weekday-112100_BX11_21,2015-12-30,BX350051,103924,583.34,1516.24,< 1 stop away
B65,40.683135,-73.979195,2015-12-30T19:03:40.000,6825,EN_W5-Weekday-113000_B65_111,2015-12-30,B650032,305561,233.79,2194.45,< 1 stop away
Q58,40.701155,-73.904899,2015-12-30T19:03:19.000,6542,FP_W5-Weekday-106600_Q58_240,2015-12-30,Q58C0060,504238,9.28,12233.67,at stop
BX2,40.880044,-73.885856,2015-12-30T19:03:22.257,4737,KB_W5-Weekday-108300_BX1_140,2015-12-30,BX020025,100055,36.48,10126.69,approaching
Q46,40.723089,-73.79959,2015-12-30T19:03:21.000,9434,QV_W5-Weekday-112600_MISC_247,2015-12-30,Q460137,502310,139.32,3524.51,approaching
B46,40.663771,-73.93159,2015-12-30T19:03:18.000,7334,FB_W5-Weekday-112200_B46_92,2015-12-30,B460228,306304,6.84,3337.58,at stop
M116,40.801601,-73.959324,2015-12-30T19:03:11.000,3857,MV_W5-Weekday-113300_M10_19,2015-12-30,M1160059,405087,20.27,802.58,at stop
Q56,40.693194,-73.853427,2015-12-30T19:03:20.000,6809,EN_W5-Weekday-110400_Q56_520,2015-12-30,Q560038,503384,83.67,4913.28,approaching
X5,40.641094,-74.021408,2015-12-30T19:03:38.000,2608,YU_E5-Weekday-109500_X109_92,2015-12-30,X50192,905051,7941.58,27085.53,4.9 miles away
B84,40.658253,-73.873299,2015-12-30T19:03:15.000,6588,EN_W5-Weekday-113100_B84_204,2015-12-30,B840011,803174,28.02,1964.0,at stop
X15,40.574246,-74.121836,2015-12-30T19:03:38.000,2628,MA_E5-Weekday-108000_X15_606,2015-12-30,X150118,201380,34.49,26884.63,approaching
B14,40.670087,-73.908038,2015-12-30T19:03:15.000,6601,EN_W5-Weekday-112000_B14_12,2015-12-30,B140041,306709,124.8,2222.96,approaching
X10B,40.635728,-74.134964,2015-12-30T19:03:35.633,2219,CA_E5-Weekday-100500_MISC_418,2015-12-30,X10B0009,200259,237.53,38034.38,< 1 stop away
BX20,40.879154,-73.905267,2015-12-30T19:03:39.189,4367,KB_W5-Weekday-112900_M100_327,2015-12-30,BX200052,100065,15.31,1806.03,at stop
BX19,40.850812,-73.882392,2015-12-30T19:03:35.789,5949,WF_W5-Weekday-113700_BX19_42,2015-12-30,BX190101,100643,325.07,1509.24,< 1 stop away
Q27,40.754077,-73.773284,2015-12-30T19:03:26.000,9642,QV_W5-Weekday-110800_MISC_278,2015-12-30,Q270823,504428,44.92,9656.95,approaching
Q36,40.714789,-73.774912,2015-12-30T19:03:38.000,9634,QV_W5-Weekday-109800_MISC_214,2015-12-30,Q360148,500081,29.4,12949.59,at stop
X17,40.760744,-73.968697,2015-12-30T19:03:36.000,2565,CH_E5-Weekday-115500_X1719_754,2015-12-30,X170381,403617,83.32,175.9,approaching
M104,40.785089,-73.979178,2015-12-30T19:03:19.000,6636,MV_W5-Weekday-111500_M104_23,2015-12-30,M1040080,403165,194.42,5009.41,< 1 stop away
Q36,40.717093,-73.741019,2015-12-30T19:03:09.000,6450,QV_W5-Weekday-113300_Q36_3,2015-12-30,Q360144,501960,14.05,3070.26,at stop
M3,40.849893,-73.933309,2015-12-30T19:03:17.000,3867,MV_W5-Weekday-100000_M2_116,2015-12-30,M030202,403976,192.47,15802.92,< 1 stop away
BX13,40.819923,-73.929881,2015-12-30T19:03:14.538,4341,KB_W5-Weekday-109900_BX3_121,2015-12-30,BX130159,802157,28.47,4841.11,at stop
Q44+,40.762355,-73.831603,2015-12-30T19:03:28.000,5919,CS_W5-Weekday-110400_SBS44_62,2015-12-30,SBS440015,504989,241.7,13197.32,< 1 stop away
Q17,40.728803,-73.780974,2015-12-30T19:03:10.000,9336,JA_W5-Weekday-111700_MISC_494,2015-12-30,Q170200,501335,30.31,4386.28,at stop
Q56,40.701784,-73.807293,2015-12-30T19:03:37.000,7115,EN_W5-Weekday-108900_B83_305,2015-12-30,Q560038,503727,22.88,8987.22,at stop
BX3,40.847906,-73.930278,2015-12-30T19:03:33.579,4392,KB_W5-Weekday-110300_BX3_132,2015-12-30,BX030055,403652,71.8,6368.51,approaching
Q44+,40.793885,-73.82457,2015-12-30T19:03:22.000,5909,CS_W5-Weekday-112800_SBS44_40,2015-12-30,SBS440015,502434,1053.75,9867.14,0.7 miles away
B46,40.612618,-73.925872,2015-12-30T19:03:18.255,7355,FB_W5-Weekday-107000_B46_55,2015-12-30,B460203,307636,192.01,12337.62,< 1 stop away
BX15,40.838089,-73.901259,2015-12-30T19:03:39.000,4804,WF_W5-Weekday-107600_BX15_19,2015-12-30,BX150091,101031,44.86,7959.62,approaching
B44,40.678706,-73.946885,2015-12-30T19:03:34.000,5041,FB_W5-Weekday-108500_B44_35,2015-12-30,B44C0225,303408,0.0,8923.65,at stop
M10,40.776156,-73.976001,2015-12-30T19:03:16.000,6696,MV_W5-Weekday-113600_M116_212,2015-12-30,M100058,401248,51.54,1297.89,approaching
BX5,40.823542,-73.863725,2015-12-30T19:03:23.375,5752,GH_W5-Weekday-112400_BX12_17,2015-12-30,BX050347,100283,2.92,2997.26,at stop
B54,40.694185,-73.987198,2015-12-30T19:03:17.000,6522,FP_W5-Weekday-109700_B26_32,2015-12-30,B540063,801134,33.93,6820.65,approaching
Q85,40.666629,-73.75748,2015-12-30T19:03:11.000,4694,JA_W5-Weekday-112400_MISC_504,2015-12-30,Q851135,500687,62.96,3478.94,approaching
B74,40.57684,-73.982815,2015-12-30T19:03:37.000,4986,UP_W5-Weekday-109800_B74_604,2015-12-30,B740030,801074,118.21,5032.06,approaching
B17,40.6387,-73.904269,2015-12-30T19:03:23.000,6607,EN_W5-Weekday-111300_B17_117,2015-12-30,B170076,301792,50.08,4228.31,approaching
BX36,40.839809,-73.881131,2015-12-30T19:03:32.769,7800,WF_W5-Weekday-109600_BX36_149,2015-12-30,BX360216,102385,602.51,7829.62,< 1 stop away
S89,40.608546,-74.161696,2015-12-30T19:03:16.753,4001,YU_E5-Weekday-110000_S89_8,2015-12-30,S890039,200401,219.2,10554.71,< 1 stop away
BX24,40.854709,-73.83797,2015-12-30T19:03:29.098,4097,GH_W5-Weekday-116600_BX12_16,2015-12-30,BX240051,902094,277.87,325.39,< 1 stop away
M66,40.775725,-73.986551,2015-12-30T19:03:19.000,9389,MQ_W5-Weekday-111100_M66_21,2015-12-30,M660023,803057,28.77,3004.2,at stop
B35,40.654208,-73.917758,2015-12-30T19:03:35.620,334,JG_W5-Weekday-111500_B35_78,2015-12-30,B350151,302740,225.13,1213.29,< 1 stop away
S66,40.643284,-74.072882,2015-12-30T19:03:25.153,6164,CA_E5-Weekday-109500_S66_303,2015-12-30,S660044,203540,0.12,0.1,at stop
BX21,40.846174,-73.841924,2015-12-30T19:03:38.178,287,WF_W5-Weekday-112800_BX21_25,2015-12-30,BX210044,102034,275.94,1799.84,< 1 stop away
BX8,40.844749,-73.835191,2015-12-30T19:03:35.993,321,WF_W5-Weekday-112200_BX8_22,2015-12-30,BX080074,100985,145.07,7289.94,approaching
BX17,40.831603,-73.896773,2015-12-30T19:03:09.868,7782,WF_W5-Weekday-111400_BX17_127,2015-12-30,BX170010,101217,207.48,4364.29,< 1 stop away
Q84,40.685221,-73.772428,2015-12-30T19:03:18.000,8404,JA_W5-Weekday-113000_Q84_3,2015-12-30,Q840060,500455,36.01,4074.6,approaching
M57,40.773475,-73.989084,2015-12-30T19:03:22.234,3821,MQ_W5-Weekday-110000_M57_20,2015-12-30,M570087,405153,88.7,4045.93,approaching
S78,40.643253,-74.074295,2015-12-30T19:03:34.684,4438,CH_E5-Weekday-114000_S78_715,2015-12-30,S780568,200176,219.08,301.37,< 1 stop away
S78,40.570939,-74.109191,2015-12-30T19:03:33.000,3963,CH_E5-Weekday-110500_S78_716,2015-12-30,S780569,201022,0.0,19644.82,at stop
BX36,40.848029,-73.900711,2015-12-30T19:03:26.233,7769,WF_W5-Weekday-111500_BX36_153,2015-12-30,BX360214,102364,3.19,4420.26,at stop
S91,40.637765,-74.076888,2015-12-30T19:03:32.000,8281,YU_E5-Weekday-112500_S6191_14,2015-12-30,S910030,200573,1423.77,2265.8,0.9 miles away
B44+,40.645321,-73.948985,2015-12-30T19:03:28.000,5355,FB_W5-Weekday-111000_SB44_530,2015-12-30,SB44C0036,303477,583.77,8117.8,< 1 stop away
Q3,40.714859,-73.773398,2015-12-30T19:03:36.000,5152,JA_W5-Weekday-110400_Q3_4,2015-12-30,Q030089,500081,180.56,11294.39,< 1 stop away
BX6,40.829219,-73.937408,2015-12-30T19:03:28.188,7655,WF_W5-Weekday-108500_BX6_52,2015-12-30,BX060135,403702,316.66,6555.82,< 1 stop away
BX9,40.862773,-73.894158,2015-12-30T19:03:14.909,5581,KB_W5-Weekday-111400_BX9_35,2015-12-30,BX090098,100571,116.42,4083.95,approaching
B41,40.651585,-73.959015,2015-12-30T19:03:23.000,4588,FB_W5-Weekday-110900_B41_65,2015-12-30,B410317,308369,212.32,6393.44,< 1 stop away
BX5,40.85291,-73.826788,2015-12-30T19:03:30.392,1215,GH_W5-Weekday-109100_BX5_325,2015-12-30,BX050347,802158,5.07,9435.46,at stop
BX16,40.888739,-73.842064,2015-12-30T19:03:28.973,4415,GH_W5-Weekday-110500_BX34_108,2015-12-30,BX160036,101154,78.38,8300.35,approaching
B52,40.686942,-73.944279,2015-12-30T19:03:34.000,7280,FP_W5-Weekday-111700_B52_120,2015-12-30,B520043,304210,63.79,3660.19,approaching
BX9,40.863831,-73.894275,2015-12-30T19:03:20.928,5696,KB_W5-Weekday-111700_BX9_28,2015-12-30,BX090099,102968,288.36,4373.91,< 1 stop away
B8,40.604056,-74.005996,2015-12-30T19:03:21.000,660,JG_W5-Weekday-104600_B8_47,2015-12-30,B80113,300911,12.62,12191.61,at stop
B6,40.652496,-73.891088,2015-12-30T19:03:35.000,5082,UP_W5-Weekday-113200_B6_270,2015-12-30,B6C0152,307172,226.62,2669.4,< 1 stop away
B25,40.692622,-73.98908,2015-12-30T19:03:35.000,7131,EN_W5-Weekday-113200_B25_228,2015-12-30,B250058,307460,6.3,2008.29,at stop
Q5,40.679907,-73.762123,2015-12-30T19:03:39.000,8942,JA_W5-Weekday-112500_MISC_461,2015-12-30,Q050140,500547,6.65,4722.16,at stop
Q46,40.747091,-73.711892,2015-12-30T19:03:37.967,8021,QV_W5-Weekday-110600_MISC_209,2015-12-30,Q460179,502345,42.36,11343.26,approaching
B43,40.716564,-73.944721,2015-12-30T19:03:38.000,356,JG_W5-Weekday-112800_B43_127,2015-12-30,B430051,306570,23.85,2684.23,at stop
M15+,40.777023,-73.949268,2015-12-30T19:03:38.843,1266,OF_W5-Weekday-108000_SBS15_448,2015-12-30,SBS150088,401715,20.35,10403.53,at stop
B49,40.641075,-73.95144,2015-12-30T19:03:15.000,4622,FB_W5-Weekday-110000_B49_28,2015-12-30,B49C0027,303937,2.89,9800.37,at stop
X2,40.674881,-74.000629,2015-12-30T19:03:22.000,2601,YU_E5-Weekday-110000_X109_116,2015-12-30,X20107,203345,11925.36,26502.37,7.4 miles away
BX20,40.868511,-73.91849,2015-12-30T19:03:17.000,4521,KB_W5-Weekday-111800_BX20_205,2015-12-30,BX200053,404835,93.82,5462.5,approaching
B46,40.622192,-73.927223,2015-12-30T19:03:34.000,4959,FB_W5-Weekday-112900_B46_99,2015-12-30,B460202,303594,192.41,1744.83,< 1 stop away
B16,40.634982,-73.988577,2015-12-30T19:03:38.000,665,JG_W5-Weekday-111000_B16_16,2015-12-30,B16C0032,306521,8.79,7198.02,at stop
S59,40.588726,-74.16765,2015-12-30T19:03:14.773,4008,YU_E5-Weekday-110000_MISC_139,2015-12-30,S590467,200392,41.46,16873.0,approaching
B41,40.639298,-73.95445,2015-12-30T19:03:14.000,5173,FB_W5-Weekday-108500_B41_42,2015-12-30,B410318,303314,142.45,7785.86,approaching
S44,40.643223,-74.074371,2015-12-30T19:03:29.682,4115,YU_E5-Weekday-114000_MISC_159,2015-12-30,S440109,201256,110.48,200.14,approaching
M101,40.738982,-73.983038,2015-12-30T19:03:09.000,5253,OH_W5-Weekday-104500_M101_83,2015-12-30,M1010346,402854,3.29,15846.64,at stop
B26,40.685463,-73.918025,2015-12-30T19:03:10.000,6535,FP_W5-Weekday-111800_B26_30,2015-12-30,B260122,302499,8.87,2690.79,at stop
X30,40.626073,-74.134245,2015-12-30T19:03:18.974,2905,MA_E5-Weekday-103500_X30_608,2015-12-30,X300090,201497,290.26,41050.22,< 1 stop away
X31,40.641429,-74.211504,2015-12-30T19:03:31.103,2913,CH_E5-Weekday-107500_MISC_843,2015-12-30,X310119,905063,297.68,32343.79,< 1 stop away
B57,40.699707,-73.982188,2015-12-30T19:03:23.000,9463,GA_W5-Weekday-110000_B57_620,2015-12-30,B570065,307995,98.83,7708.07,approaching
BX28,40.863231,-73.825616,2015-12-30T19:03:10.419,4085,GH_W5-Weekday-107300_BX238_14,2015-12-30,BX280180,101731,121.7,11458.78,approaching
Q31,40.725516,-73.791579,2015-12-30T19:03:38.000,4216,CS_W5-Weekday-112000_MISC_842,2015-12-30,Q310232,504424,10.98,4253.47,at stop
BX12+,40.861836,-73.892449,2015-12-30T19:03:24.720,5791,GH_W5-Weekday-109600_SBS12_235,2015-12-30,SBS120133,100849,306.89,10298.56,< 1 stop away
B82,40.628522,-73.924074,2015-12-30T19:03:24.000,6791,EN_W5-Weekday-110600_B82_157,2015-12-30,B820202,304114,69.99,7090.21,approaching
B6,40.607887,-73.987628,2015-12-30T19:03:32.000,7144,UP_W5-Weekday-112500_B6_283,2015-12-30,B6C0157,300515,2.82,2084.96,at stop
S54,40.631872,-74.124986,2015-12-30T19:03:24.584,8213,CA_E5-Weekday-113500_MISC_486,2015-12-30,S540110,203047,5.87,1579.32,at stop
X5,40.558297,-74.169293,2015-12-30T19:03:12.000,2552,YU_E5-Weekday-104800_MISC_147,2015-12-30,X50192,905046,466.47,42713.27,< 1 stop away
BX39,40.897972,-73.854723,2015-12-30T19:03:23.613,1202,GH_W5-Weekday-108200_BX39_21,2015-12-30,BX390110,102769,48.65,10601.12,approaching
BX16,40.889209,-73.831623,2015-12-30T19:03:22.320,4095,GH_W5-Weekday-113600_BX16_14,2015-12-30,BX160038,101171,8.86,1694.82,at stop
M1,40.821318,-73.935586,2015-12-30T19:03:36.000,3881,OF_W5-Weekday-104000_M1_142,2015-12-30,M010137,400066,94.14,11824.97,approaching
M20,40.751995,-73.993604,2015-12-30T19:03:09.971,3804,MQ_W5-Weekday-107000_M20_11,2015-12-30,M200092,401231,46.92,7185.08,approaching
BX36,40.848139,-73.901794,2015-12-30T19:03:28.327,7717,WF_W5-Weekday-109800_BX36_158,2015-12-30,BX360200,102446,182.86,8267.81,< 1 stop away
BX6,40.825844,-73.919284,2015-12-30T19:03:15.459,314,WF_W5-Weekday-111700_BX6_44,2015-12-30,BX060135,100435,124.13,4668.76,approaching
X31,40.601641,-74.131279,2015-12-30T19:03:36.937,2187,CH_E5-Weekday-105500_X31_707,2015-12-30,X310119,201360,12.23,40992.45,at stop
B44,40.679509,-73.949595,2015-12-30T19:03:15.000,4606,FB_W5-Weekday-112600_B44_32,2015-12-30,B44C0232,303456,243.05,2495.02,< 1 stop away
M14A,40.733527,-73.987739,2015-12-30T19:03:24.000,5899,MQ_W5-Weekday-111400_M14AD_57,2015-12-30,M14A0021,403906,193.7,3938.63,< 1 stop away
S98,40.626577,-74.160978,2015-12-30T19:03:23.010,7013,CA_E5-Weekday-111100_S4898_314,2015-12-30,S980032,201571,245.1,8807.99,< 1 stop away
